Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_22_141,VPWR,li1,73.1400,73.4400,1.799986
FILLER_22_139,VPWR,li1,69.6900,73.4400,1.799986
FILLER_22_133,VPWR,li1,68.0800,73.4400,1.799986
FILLER_22_121,VPWR,li1,63.9400,73.4400,1.799986
FILLER_22_109,VPWR,li1,58.4200,73.4400,1.799986
FILLER_22_97,VPWR,li1,52.9000,73.4400,1.799986
FILLER_22_85,VPWR,li1,47.3800,73.4400,1.799986
FILLER_22_72,VPWR,li1,41.4000,73.4400,1.799986
FILLER_22_29,VPWR,li1,19.7800,73.4400,1.799991
FILLER_22_14,VPWR,li1,12.1900,73.4400,1.799990
FILLER_22_6,VPWR,li1,10.1200,73.4400,1.799990
FILLER_21_189,VPWR,li1,92.6900,68.0000,1.799982
FILLER_21_181,VPWR,li1,90.6200,68.0000,1.799982
FILLER_21_169,VPWR,li1,86.0200,68.0000,1.799982
FILLER_21_167,VPWR,li1,82.5700,68.0000,1.799982
FILLER_21_161,VPWR,li1,80.9600,68.0000,1.799982
FILLER_21_149,VPWR,li1,76.8200,68.0000,1.799982
FILLER_21_137,VPWR,li1,71.3000,68.0000,1.799982
FILLER_21_125,VPWR,li1,65.7800,68.0000,1.799982
FILLER_21_113,VPWR,li1,60.2600,68.0000,1.799982
FILLER_21_108,VPWR,li1,56.1200,68.0000,1.799982
FILLER_21_96,VPWR,li1,52.4400,68.0000,1.799982
FILLER_21_84,VPWR,li1,46.9200,68.0000,1.799982
FILLER_21_79,VPWR,li1,42.0900,68.0000,1.799982
FILLER_21_75,VPWR,li1,40.9400,68.0000,1.799982
FILLER_21_57,VPWR,li1,32.2000,68.0000,1.799983
FILLER_21_36,VPWR,li1,23.0000,68.0000,1.799989
FILLER_21_24,VPWR,li1,19.3200,68.0000,1.799989
FILLER_21_15,VPWR,li1,12.8800,68.0000,1.799988
FILLER_21_3,VPWR,li1,9.6600,68.0000,1.799988
FILLER_20_189,VPWR,li1,92.6900,68.0000,1.799982
FILLER_20_177,VPWR,li1,89.7000,68.0000,1.799982
FILLER_20_165,VPWR,li1,84.1800,68.0000,1.799982
FILLER_20_153,VPWR,li1,78.6600,68.0000,1.799982
FILLER_20_141,VPWR,li1,73.1400,68.0000,1.799982
FILLER_20_139,VPWR,li1,69.6900,68.0000,1.799982
FILLER_20_133,VPWR,li1,68.0800,68.0000,1.799982
FILLER_20_121,VPWR,li1,63.9400,68.0000,1.799982
FILLER_20_109,VPWR,li1,58.4200,68.0000,1.799982
FILLER_20_97,VPWR,li1,52.9000,68.0000,1.799982
FILLER_20_85,VPWR,li1,47.3800,68.0000,1.799982
FILLER_20_83,VPWR,li1,43.9300,68.0000,1.799982
FILLER_20_75,VPWR,li1,41.8600,68.0000,1.799982
FILLER_20_10,VPWR,li1,10.3500,68.0000,1.799988
FILLER_20_6,VPWR,li1,9.2000,68.0000,1.799988
FILLER_19_185,VPWR,li1,90.8500,62.5600,1.799957
FILLER_19_181,VPWR,li1,89.7000,62.5600,1.799957
FILLER_19_169,VPWR,li1,86.0200,62.5600,1.799959
FILLER_19_167,VPWR,li1,82.5700,62.5600,1.799960
FILLER_19_161,VPWR,li1,80.9600,62.5600,1.799960
FILLER_19_149,VPWR,li1,76.8200,62.5600,1.799962
FILLER_19_137,VPWR,li1,71.3000,62.5600,1.799964
FILLER_19_125,VPWR,li1,65.7800,62.5600,1.799965
FILLER_19_113,VPWR,li1,60.2600,62.5600,1.799967
FILLER_19_110,VPWR,li1,56.5800,62.5600,1.799968
FILLER_19_102,VPWR,li1,54.2800,62.5600,1.799970
FILLER_19_90,VPWR,li1,49.6800,62.5600,1.799971
FILLER_19_66,VPWR,li1,36.1100,62.5600,1.799976
FILLER_19_57,VPWR,li1,32.2000,62.5600,1.799979
FILLER_19_52,VPWR,li1,29.6700,62.5600,1.799980
FILLER_19_38,VPWR,li1,23.2300,62.5600,1.799985
FILLER_19_27,VPWR,li1,18.6300,62.5600,1.799988
FILLER_19_10,VPWR,li1,10.3500,62.5600,1.799987
FILLER_18_189,VPWR,li1,92.6900,62.5600,1.799957
FILLER_18_177,VPWR,li1,89.7000,62.5600,1.799957
FILLER_18_165,VPWR,li1,84.1800,62.5600,1.799960
FILLER_18_153,VPWR,li1,78.6600,62.5600,1.799961
FILLER_18_141,VPWR,li1,73.1400,62.5600,1.799963
FILLER_18_139,VPWR,li1,69.6900,62.5600,1.799965
FILLER_18_133,VPWR,li1,68.0800,62.5600,1.799965
FILLER_18_121,VPWR,li1,63.9400,62.5600,1.799966
FILLER_18_109,VPWR,li1,58.4200,62.5600,1.799968
FILLER_18_97,VPWR,li1,52.9000,62.5600,1.799970
FILLER_18_85,VPWR,li1,47.3800,62.5600,1.799971
FILLER_18_33,VPWR,li1,20.9300,62.5600,1.799988
FILLER_18_29,VPWR,li1,19.7800,62.5600,1.799988
FILLER_18_20,VPWR,li1,16.5600,62.5600,1.799987
FILLER_18_11,VPWR,li1,11.9600,62.5600,1.799987
FILLER_17_189,VPWR,li1,92.6900,57.1200,1.799980
FILLER_17_181,VPWR,li1,90.6200,57.1200,1.799980
FILLER_17_169,VPWR,li1,86.0200,57.1200,1.799980
FILLER_17_167,VPWR,li1,82.5700,57.1200,1.799980
FILLER_17_161,VPWR,li1,80.9600,57.1200,1.799980
FILLER_17_149,VPWR,li1,76.8200,57.1200,1.799980
FILLER_17_137,VPWR,li1,71.3000,57.1200,1.799980
FILLER_17_125,VPWR,li1,65.7800,57.1200,1.799980
FILLER_17_113,VPWR,li1,60.2600,57.1200,1.799980
FILLER_17_106,VPWR,li1,55.6600,57.1200,1.799980
FILLER_17_94,VPWR,li1,51.5200,57.1200,1.799980
FILLER_17_82,VPWR,li1,46.0000,57.1200,1.799980
FILLER_17_11,VPWR,li1,11.0400,57.1200,1.799988
FILLER_17_3,VPWR,li1,7.5900,57.1200,1.799987
FILLER_16_189,VPWR,li1,92.6900,57.1200,1.799980
FILLER_16_177,VPWR,li1,89.7000,57.1200,1.799980
FILLER_16_165,VPWR,li1,84.1800,57.1200,1.799980
FILLER_16_153,VPWR,li1,78.6600,57.1200,1.799980
FILLER_16_141,VPWR,li1,73.1400,57.1200,1.799980
FILLER_16_139,VPWR,li1,69.6900,57.1200,1.799980
FILLER_16_133,VPWR,li1,68.0800,57.1200,1.799980
FILLER_16_121,VPWR,li1,63.9400,57.1200,1.799980
FILLER_16_109,VPWR,li1,58.4200,57.1200,1.799980
FILLER_16_97,VPWR,li1,52.9000,57.1200,1.799980
FILLER_16_85,VPWR,li1,47.3800,57.1200,1.799980
FILLER_16_81,VPWR,li1,43.4700,57.1200,1.799980
FILLER_16_48,VPWR,li1,27.8300,57.1200,1.799985
FILLER_16_33,VPWR,li1,21.3900,57.1200,1.799989
FILLER_16_24,VPWR,li1,17.4800,57.1200,1.799988
FILLER_16_10,VPWR,li1,11.0400,57.1200,1.799988
FILLER_15_189,VPWR,li1,92.6900,51.6800,1.799985
FILLER_15_181,VPWR,li1,90.6200,51.6800,1.799985
FILLER_15_169,VPWR,li1,86.0200,51.6800,1.799985
FILLER_15_167,VPWR,li1,82.5700,51.6800,1.799985
FILLER_15_161,VPWR,li1,80.9600,51.6800,1.799985
FILLER_15_149,VPWR,li1,76.8200,51.6800,1.799985
FILLER_15_137,VPWR,li1,71.3000,51.6800,1.799985
FILLER_15_125,VPWR,li1,65.7800,51.6800,1.799985
FILLER_15_113,VPWR,li1,60.2600,51.6800,1.799985
FILLER_15_104,VPWR,li1,55.2000,51.6800,1.799985
FILLER_15_92,VPWR,li1,50.6000,51.6800,1.799985
FILLER_15_80,VPWR,li1,45.0800,51.6800,1.799985
FILLER_15_57,VPWR,li1,32.2000,51.6800,1.799987
FILLER_15_31,VPWR,li1,20.2400,51.6800,1.799991
FILLER_15_16,VPWR,li1,15.6400,51.6800,1.799990
FILLER_15_6,VPWR,li1,8.9700,51.6800,1.799989
FILLER_14_189,VPWR,li1,92.6900,51.6800,1.799985
FILLER_14_177,VPWR,li1,89.7000,51.6800,1.799985
FILLER_14_165,VPWR,li1,84.1800,51.6800,1.799985
FILLER_14_153,VPWR,li1,78.6600,51.6800,1.799985
FILLER_14_141,VPWR,li1,73.1400,51.6800,1.799985
FILLER_14_139,VPWR,li1,69.6900,51.6800,1.799985
FILLER_14_133,VPWR,li1,68.0800,51.6800,1.799985
FILLER_14_121,VPWR,li1,63.9400,51.6800,1.799985
FILLER_14_109,VPWR,li1,58.4200,51.6800,1.799985
FILLER_14_97,VPWR,li1,52.9000,51.6800,1.799985
FILLER_14_85,VPWR,li1,47.3800,51.6800,1.799985
FILLER_14_81,VPWR,li1,43.4700,51.6800,1.799985
FILLER_14_41,VPWR,li1,24.6100,51.6800,1.799990
FILLER_14_3,VPWR,li1,7.3600,51.6800,1.799989
FILLER_13_189,VPWR,li1,92.6900,46.2400,1.799984
FILLER_13_181,VPWR,li1,90.6200,46.2400,1.799984
FILLER_13_169,VPWR,li1,86.0200,46.2400,1.799984
FILLER_13_167,VPWR,li1,82.5700,46.2400,1.799984
FILLER_13_161,VPWR,li1,80.9600,46.2400,1.799984
FILLER_13_149,VPWR,li1,76.8200,46.2400,1.799984
FILLER_13_137,VPWR,li1,71.3000,46.2400,1.799984
FILLER_13_125,VPWR,li1,65.7800,46.2400,1.799984
FILLER_13_113,VPWR,li1,60.2600,46.2400,1.799984
FILLER_13_109,VPWR,li1,56.3500,46.2400,1.799984
FILLER_13_97,VPWR,li1,52.9000,46.2400,1.799984
FILLER_13_85,VPWR,li1,47.3800,46.2400,1.799984
FILLER_13_64,VPWR,li1,35.1900,46.2400,1.799984
FILLER_13_60,VPWR,li1,34.0400,46.2400,1.799985
FILLER_13_37,VPWR,li1,23.0000,46.2400,1.799990
FILLER_13_18,VPWR,li1,14.4900,46.2400,1.799990
FILLER_13_6,VPWR,li1,11.0400,46.2400,1.799990
FILLER_12_189,VPWR,li1,92.6900,46.2400,1.799984
FILLER_12_177,VPWR,li1,89.7000,46.2400,1.799984
FILLER_12_165,VPWR,li1,84.1800,46.2400,1.799984
FILLER_12_153,VPWR,li1,78.6600,46.2400,1.799984
FILLER_12_141,VPWR,li1,73.1400,46.2400,1.799984
FILLER_12_139,VPWR,li1,69.6900,46.2400,1.799984
FILLER_12_133,VPWR,li1,68.0800,46.2400,1.799984
FILLER_12_121,VPWR,li1,63.9400,46.2400,1.799984
FILLER_12_109,VPWR,li1,58.4200,46.2400,1.799984
FILLER_12_97,VPWR,li1,52.9000,46.2400,1.799984
FILLER_12_85,VPWR,li1,47.3800,46.2400,1.799984
FILLER_12_83,VPWR,li1,43.9300,46.2400,1.799984
FILLER_12_77,VPWR,li1,42.3200,46.2400,1.799984
FILLER_12_53,VPWR,li1,30.1300,46.2400,1.799985
FILLER_12_44,VPWR,li1,25.9900,46.2400,1.799988
FILLER_12_29,VPWR,li1,19.7800,46.2400,1.799990
FILLER_12_27,VPWR,li1,18.1700,46.2400,1.799990
FILLER_12_15,VPWR,li1,15.1800,46.2400,1.799990
FILLER_12_3,VPWR,li1,9.6600,46.2400,1.799990
FILLER_11_189,VPWR,li1,92.6900,40.8000,1.799954
FILLER_11_181,VPWR,li1,90.6200,40.8000,1.799954
FILLER_11_169,VPWR,li1,86.0200,40.8000,1.799955
FILLER_11_167,VPWR,li1,82.5700,40.8000,1.799957
FILLER_11_161,VPWR,li1,80.9600,40.8000,1.799957
FILLER_11_149,VPWR,li1,76.8200,40.8000,1.799958
FILLER_11_137,VPWR,li1,71.3000,40.8000,1.799961
FILLER_11_125,VPWR,li1,65.7800,40.8000,1.799962
FILLER_11_113,VPWR,li1,60.2600,40.8000,1.799964
FILLER_11_104,VPWR,li1,55.2000,40.8000,1.799966
FILLER_11_92,VPWR,li1,50.6000,40.8000,1.799967
FILLER_11_80,VPWR,li1,45.0800,40.8000,1.799970
FILLER_11_55,VPWR,li1,31.0500,40.8000,1.799978
FILLER_11_29,VPWR,li1,19.5500,40.8000,1.799986
FILLER_11_21,VPWR,li1,17.0200,40.8000,1.799986
FILLER_11_14,VPWR,li1,12.1900,40.8000,1.799985
FILLER_11_6,VPWR,li1,10.1200,40.8000,1.799985
FILLER_10_185,VPWR,li1,90.8500,40.8000,1.799954
FILLER_10_177,VPWR,li1,88.7800,40.8000,1.799954
FILLER_10_165,VPWR,li1,84.1800,40.8000,1.799956
FILLER_10_153,VPWR,li1,78.6600,40.8000,1.799958
FILLER_10_141,VPWR,li1,73.1400,40.8000,1.799960
FILLER_10_139,VPWR,li1,69.6900,40.8000,1.799961
FILLER_10_133,VPWR,li1,68.0800,40.8000,1.799961
FILLER_10_121,VPWR,li1,63.9400,40.8000,1.799963
FILLER_10_109,VPWR,li1,58.4200,40.8000,1.799965
FILLER_10_97,VPWR,li1,52.9000,40.8000,1.799966
FILLER_10_85,VPWR,li1,47.3800,40.8000,1.799968
FILLER_10_81,VPWR,li1,43.4700,40.8000,1.799970
FILLER_10_52,VPWR,li1,29.6700,40.8000,1.799978
FILLER_10_7,VPWR,li1,8.9700,40.8000,1.799985
FILLER_10_3,VPWR,li1,7.8200,40.8000,1.799985
FILLER_9_189,VPWR,li1,92.6900,35.3600,1.799966
FILLER_9_181,VPWR,li1,90.6200,35.3600,1.799966
FILLER_9_169,VPWR,li1,86.0200,35.3600,1.799966
FILLER_9_167,VPWR,li1,82.5700,35.3600,1.799966
FILLER_9_161,VPWR,li1,80.9600,35.3600,1.799966
FILLER_9_149,VPWR,li1,76.8200,35.3600,1.799966
FILLER_9_137,VPWR,li1,71.3000,35.3600,1.799966
FILLER_9_125,VPWR,li1,65.7800,35.3600,1.799966
FILLER_9_113,VPWR,li1,60.2600,35.3600,1.799966
FILLER_9_100,VPWR,li1,54.2800,35.3600,1.799966
FILLER_9_57,VPWR,li1,31.9700,35.3600,1.799974
FILLER_9_30,VPWR,li1,19.7800,35.3600,1.799984
FILLER_9_6,VPWR,li1,9.2000,35.3600,1.799982
FILLER_8_189,VPWR,li1,92.6900,35.3600,1.799966
FILLER_8_177,VPWR,li1,89.7000,35.3600,1.799966
FILLER_8_165,VPWR,li1,84.1800,35.3600,1.799966
FILLER_8_153,VPWR,li1,78.6600,35.3600,1.799966
FILLER_8_141,VPWR,li1,73.1400,35.3600,1.799966
FILLER_8_138,VPWR,li1,69.4600,35.3600,1.799966
FILLER_8_130,VPWR,li1,67.1600,35.3600,1.799966
FILLER_8_118,VPWR,li1,62.5600,35.3600,1.799966
FILLER_8_106,VPWR,li1,57.0400,35.3600,1.799966
FILLER_8_82,VPWR,li1,43.7000,35.3600,1.799967
FILLER_8_29,VPWR,li1,19.3200,35.3600,1.799983
FILLER_8_24,VPWR,li1,16.7900,35.3600,1.799983
FILLER_8_18,VPWR,li1,15.1800,35.3600,1.799983
FILLER_8_11,VPWR,li1,11.0400,35.3600,1.799982
FILLER_8_3,VPWR,li1,8.7400,35.3600,1.799982
FILLER_7_189,VPWR,li1,92.6900,29.9200,1.799986
FILLER_7_181,VPWR,li1,90.6200,29.9200,1.799986
FILLER_7_169,VPWR,li1,86.0200,29.9200,1.799986
FILLER_7_167,VPWR,li1,82.5700,29.9200,1.799986
FILLER_7_161,VPWR,li1,80.9600,29.9200,1.799986
FILLER_7_149,VPWR,li1,76.8200,29.9200,1.799986
FILLER_7_137,VPWR,li1,71.3000,29.9200,1.799986
FILLER_7_125,VPWR,li1,65.7800,29.9200,1.799986
FILLER_7_113,VPWR,li1,60.2600,29.9200,1.799986
FILLER_7_110,VPWR,li1,56.5800,29.9200,1.799986
FILLER_7_98,VPWR,li1,53.3600,29.9200,1.799986
FILLER_7_86,VPWR,li1,47.8400,29.9200,1.799986
FILLER_7_28,VPWR,li1,19.0900,29.9200,1.799991
FILLER_7_20,VPWR,li1,14.9500,29.9200,1.799990
FILLER_7_3,VPWR,li1,7.1300,29.9200,1.799989
FILLER_6_189,VPWR,li1,92.6900,29.9200,1.799986
FILLER_6_177,VPWR,li1,89.7000,29.9200,1.799986
FILLER_6_165,VPWR,li1,84.1800,29.9200,1.799986
FILLER_6_153,VPWR,li1,78.6600,29.9200,1.799986
FILLER_6_141,VPWR,li1,73.1400,29.9200,1.799986
FILLER_6_138,VPWR,li1,69.4600,29.9200,1.799986
FILLER_6_130,VPWR,li1,67.1600,29.9200,1.799986
FILLER_6_118,VPWR,li1,62.5600,29.9200,1.799986
FILLER_6_106,VPWR,li1,57.0400,29.9200,1.799986
FILLER_6_80,VPWR,li1,43.2400,29.9200,1.799986
FILLER_6_57,VPWR,li1,32.4300,29.9200,1.799987
FILLER_6_29,VPWR,li1,19.3200,29.9200,1.799991
FILLER_6_22,VPWR,li1,17.0200,29.9200,1.799990
FILLER_6_13,VPWR,li1,11.9600,29.9200,1.799990
FILLER_5_189,VPWR,li1,92.6900,24.4800,1.799987
FILLER_5_181,VPWR,li1,90.6200,24.4800,1.799987
FILLER_5_169,VPWR,li1,86.0200,24.4800,1.799987
FILLER_5_167,VPWR,li1,82.5700,24.4800,1.799987
FILLER_5_161,VPWR,li1,80.9600,24.4800,1.799987
FILLER_5_149,VPWR,li1,76.8200,24.4800,1.799987
FILLER_5_137,VPWR,li1,71.3000,24.4800,1.799987
FILLER_5_125,VPWR,li1,65.7800,24.4800,1.799987
FILLER_5_113,VPWR,li1,60.2600,24.4800,1.799987
FILLER_5_109,VPWR,li1,56.3500,24.4800,1.799987
FILLER_5_101,VPWR,li1,53.8200,24.4800,1.799987
FILLER_5_89,VPWR,li1,49.2200,24.4800,1.799987
FILLER_5_77,VPWR,li1,43.7000,24.4800,1.799987
FILLER_5_50,VPWR,li1,29.9000,24.4800,1.799988
FILLER_5_15,VPWR,li1,12.6500,24.4800,1.799990
FILLER_5_7,VPWR,li1,8.9700,24.4800,1.799990
FILLER_5_3,VPWR,li1,7.8200,24.4800,1.799990
FILLER_4_189,VPWR,li1,92.6900,24.4800,1.799987
FILLER_4_177,VPWR,li1,89.7000,24.4800,1.799987
FILLER_4_165,VPWR,li1,84.1800,24.4800,1.799987
FILLER_4_153,VPWR,li1,78.6600,24.4800,1.799987
FILLER_4_141,VPWR,li1,73.1400,24.4800,1.799987
FILLER_4_139,VPWR,li1,69.6900,24.4800,1.799987
FILLER_4_133,VPWR,li1,68.0800,24.4800,1.799987
FILLER_4_121,VPWR,li1,63.9400,24.4800,1.799987
FILLER_4_109,VPWR,li1,58.4200,24.4800,1.799987
FILLER_4_97,VPWR,li1,52.9000,24.4800,1.799987
FILLER_4_85,VPWR,li1,47.3800,24.4800,1.799987
FILLER_4_82,VPWR,li1,43.7000,24.4800,1.799987
FILLER_4_70,VPWR,li1,40.4800,24.4800,1.799987
FILLER_4_45,VPWR,li1,26.6800,24.4800,1.799989
FILLER_4_37,VPWR,li1,24.3800,24.4800,1.799991
FILLER_4_24,VPWR,li1,17.4800,24.4800,1.799991
FILLER_4_10,VPWR,li1,11.0400,24.4800,1.799990
FILLER_3_189,VPWR,li1,92.6900,19.0400,1.799981
FILLER_3_181,VPWR,li1,90.6200,19.0400,1.799981
FILLER_3_169,VPWR,li1,86.0200,19.0400,1.799981
FILLER_3_167,VPWR,li1,82.5700,19.0400,1.799981
FILLER_3_161,VPWR,li1,80.9600,19.0400,1.799981
FILLER_3_149,VPWR,li1,76.8200,19.0400,1.799981
FILLER_3_137,VPWR,li1,71.3000,19.0400,1.799981
FILLER_3_125,VPWR,li1,65.7800,19.0400,1.799981
FILLER_3_113,VPWR,li1,60.2600,19.0400,1.799981
FILLER_3_100,VPWR,li1,54.2800,19.0400,1.799981
FILLER_3_88,VPWR,li1,48.7600,19.0400,1.799981
FILLER_3_57,VPWR,li1,32.4300,19.0400,1.799982
FILLER_3_54,VPWR,li1,30.8200,19.0400,1.799983
FILLER_3_21,VPWR,li1,16.5600,19.0400,1.799987
FILLER_3_11,VPWR,li1,10.8100,19.0400,1.799986
FILLER_2_189,VPWR,li1,92.6900,19.0400,1.799981
FILLER_2_177,VPWR,li1,89.7000,19.0400,1.799981
FILLER_2_165,VPWR,li1,84.1800,19.0400,1.799981
FILLER_2_153,VPWR,li1,78.6600,19.0400,1.799981
FILLER_2_141,VPWR,li1,73.1400,19.0400,1.799981
FILLER_2_138,VPWR,li1,69.4600,19.0400,1.799981
FILLER_2_130,VPWR,li1,67.1600,19.0400,1.799981
FILLER_2_118,VPWR,li1,62.5600,19.0400,1.799981
FILLER_2_106,VPWR,li1,57.0400,19.0400,1.799981
FILLER_2_94,VPWR,li1,51.5200,19.0400,1.799981
FILLER_2_29,VPWR,li1,19.0900,19.0400,1.799987
FILLER_2_18,VPWR,li1,14.2600,19.0400,1.799986
FILLER_2_7,VPWR,li1,8.9700,19.0400,1.799986
FILLER_1_185,VPWR,li1,90.8500,13.6000,1.799931
FILLER_1_181,VPWR,li1,89.7000,13.6000,1.799931
FILLER_1_169,VPWR,li1,86.0200,13.6000,1.799932
FILLER_1_167,VPWR,li1,82.5700,13.6000,1.799933
FILLER_1_161,VPWR,li1,80.9600,13.6000,1.799934
FILLER_1_149,VPWR,li1,76.8200,13.6000,1.799936
FILLER_1_137,VPWR,li1,71.3000,13.6000,1.799939
FILLER_1_125,VPWR,li1,65.7800,13.6000,1.799942
FILLER_1_113,VPWR,li1,60.2600,13.6000,1.799945
FILLER_1_111,VPWR,li1,56.8100,13.6000,1.799948
FILLER_1_107,VPWR,li1,55.6600,13.6000,1.799948
